id,name,stop_type,stop_code,location_id,latitude,longitude,zone_id,zone_code
1417,Via Norte,BUS,VINOR_1,d1ddae69-4cef-4de3-97a5-2de2c59628d9,41.191013,-8.626859,5,MAI1
1418,Via Norte (circ.),BUS,VINOR_2,0b6e479f-09fe-4840-94f3-58ea48e44989,41.18054,-8.622059,13,PRT2
1419,Viela Meiral,BUS,VIMEI_1,678932a9-92fd-42ed-b1a2-bdad0271e99c,41.14957,-8.571063,14,PRT3
1420,Viela S.vicente,BUS,VIVIC_1,0430264a-62f1-45e3-bb84-c7d4e4714b07,41.225959,-8.53066,21,VLG2
1421,Vila Cova,BUS,VICOV_1,056068fa-6049-41bf-ae00-0860d30a1d6b,41.172777,-8.567455,14,PRT3
1422,Vila Nova,BUS,VINOV_1,f7de25a3-7be3-4b32-aa66-af260e415b5b,41.172602,-8.664359,13,PRT2
1423,Vila Nova Foz CÃ´a,BUS,VNFC_1,87989a48-ecdd-45f9-9e25-9a171e74d947,41.1618,-8.566821,14,PRT3
1424,Vilar (Gondomar),BUS,VILAR_1,2803b3e0-b43c-4334-8629-3fcd9069e23d,41.155202,-8.529995,3,GDM1
1425,Vilar (Maia),BUS,VILAR_3,8a1b48de-0aca-42a5-90e4-ca786600187e,41.195133,-8.614352,5,MAI1
1426,Vilar (Valongo),BUS,VILAR_2,8fca2b0b-7908-4a07-916f-c104dd8e04f5,41.232205,-8.54473,21,VLG2
1427,Vilar Do ParaÃ­so,BUS,VIPAR_1,04100572-6f0a-4ba6-a360-033cd22e15cd,41.108045,-8.621985,23,VNG1
1428,Vilarinha,BUS,VILAR_4,1b3b7b0d-e7ab-4969-b91a-69af8e9b6049,41.171885,-8.672956,13,PRT2
1429,Vilarinho Freires,BUS,VIFRE_1,38bc9c90-60bf-4392-9635-e95cdf7dd648,41.195472,-8.633778,5,MAI1
1430,Vinhal,BUS,VINHA_1,35a54868-1d68-411b-820d-b52abc337844,41.150151,-8.531058,3,GDM1
1431,Visconde Barreiros,BUS,VIBAR_1,2c3735d1-0622-46f1-b567-4dab85ec2468,41.232613,-8.626243,5,MAI1
1432,Visconde Devesas,BUS,VIDEV_1,54fa42c0-32da-423d-90ff-c88938b000e9,41.12253,-8.61449,23,VNG1
1433,Viso (Maia),BUS,VISO_2,bf9c1c8b-2b5e-4e51-b0a8-1805c084a84e,41.231945,-8.62469,5,MAI1
1434,Viso (Porto),BUS,VISO_3,19f2aed3-0f89-496f-a075-3b53aa65c376,41.17767,-8.642848,13,PRT2
1435,Viso (metro),BUS,VISO_4,59c34a0c-994d-4331-95ee-f29094d1bc79,41.178037,-8.646148,13,PRT2
1436,Viterbo Campos,BUS,VICAM_1,b5e351ee-a8f9-4adf-a4c2-67815bf26ebb,41.138582,-8.623094,23,VNG1
1437,Vitorino Damasio,BUS,VIDAM_1,f50c8e0e-0562-4308-b883-7760ba07bcf7,41.169496,-8.594045,12,PRT1
1438,Vitorino Nemesio,BUS,VINEM_1,34a2a71c-d321-44fc-8e00-e82cf775fe11,41.164966,-8.557303,3,GDM1
1439,VÃ¡rzea,BUS,VARZE_1,a06e1839-9623-4568-b212-b3d717273b3f,41.162802,-8.536314,3,GDM1
1440,Zona Industrial (Maia),BUS,ZOIND_2,b4bd9b0b-6b8c-471c-a8e9-5af0b0768680,41.224522,-8.584392,8,MAI4
1441,Zona Industrial (Maia),BUS,ZOIND_4,b3547013-b543-44fb-80c1-a4463060d3ef,41.202762,-8.608757,5,MAI1
1442,Zona Industrial (Vila do Conde),BUS,ZOIND_3,76c33e4e-6a11-491a-b290-fe77eb0f1265,41.23264,-8.665588,19,VCD8
1443,Ãguas Ferreas,BUS,AGFER_1,7b4fdc6f-769b-4391-9b54-9b90ef9cd68d,41.184002,-8.484462,20,VLG1
1444,Ãguas Santas,BUS,AGSAN_1,6e508994-06d1-4da3-8f89-2843b78af989,41.210095,-8.578028,8,MAI4
1445,Ãlvaro CastelÃµes (Matosinhos),BUS,ALCAS_2,2bd9d720-7c5b-4218-b7e3-a3c6fbc0f859,41.18336,-8.687979,9,MTS1
1446,Ãlvaro CastelÃµes (Porto),BUS,ALCAS_1,f38e5f73-e90d-4e65-89e9-782044938fbd,41.166532,-8.601658,12,PRT1
