id,arrival_time,departure_time,sequence,stop_id,route_id
SER_e29c_1660_41,09:16:23,09:16:23,41,1660,SER_e29c
SER_e29c_3664_42,09:18:19,09:18:19,42,3664,SER_e29c
SER_e29c_2207_43,09:20:11,09:20:11,43,2207,SER_e29c
SER_e29c_1200_44,09:22:04,09:22:04,44,1200,SER_e29c
SER_e29c_4795_45,09:23:26,09:23:26,45,4795,SER_e29c
SER_e29c_3271_46,09:24:48,09:24:48,46,3271,SER_e29c
SER_e29c_3024_47,09:27:28,09:27:28,47,3024,SER_e29c
SER_e29c_3964_48,09:28:56,09:28:56,48,3964,SER_e29c
SER_e29c_4458_49,09:30:00,09:30:00,49,4458,SER_e29c
SER_e29c_1267_50,09:31:11,09:31:11,50,1267,SER_e29c
SER_e29c_2803_51,09:32:09,09:32:09,51,2803,SER_e29c
SER_e29c_997_52,09:36:47,09:36:47,52,997,SER_e29c
SER_e29c_916_53,09:38:12,09:38:12,53,916,SER_e29c
SER_e29c_3912_54,09:41:08,09:41:08,54,3912,SER_e29c
SER_e29c_787_55,09:47:59,09:47:59,55,787,SER_e29c
SER_e29c_843_56,10:22:29,10:22:29,56,843,SER_e29c
SER_e29c_4156_57,16:22:24,16:22:24,57,4156,SER_e29c
SER_e29c_1347_58,17:12:09,17:12:09,58,1347,SER_e29c
SER_e29c_2975_59,17:12:58,17:12:58,59,2975,SER_e29c
SER_e29c_3364_60,18:07:13,18:07:13,60,3364,SER_e29c
SER_e370_1715_0,07:35:19,07:35:19,0,1715,SER_e370
SER_e370_2889_1,07:39:05,07:39:05,1,2889,SER_e370
SER_e370_4223_2,07:40:43,07:40:43,2,4223,SER_e370
SER_e370_553_3,07:48:00,07:48:00,3,553,SER_e370
SER_e370_2318_4,07:50:44,07:50:44,4,2318,SER_e370
SER_e370_3040_5,07:52:54,07:52:54,5,3040,SER_e370
SER_e370_3325_6,07:55:03,07:55:03,6,3325,SER_e370
SER_e370_672_7,07:56:59,07:56:59,7,672,SER_e370
SER_e370_716_8,08:00:43,08:00:43,8,716,SER_e370
SER_e370_2083_9,08:01:54,08:01:54,9,2083,SER_e370
SER_e370_4280_10,08:03:06,08:03:06,10,4280,SER_e370
SER_e370_4060_11,08:04:54,08:04:54,11,4060,SER_e370
SER_e370_4154_12,08:10:15,08:10:15,12,4154,SER_e370
SER_e370_524_13,08:12:01,08:12:01,13,524,SER_e370
SER_e370_1859_14,08:12:42,08:12:42,14,1859,SER_e370
SER_e370_2893_15,08:14:56,08:14:56,15,2893,SER_e370
SER_e370_1582_16,08:17:12,08:17:12,16,1582,SER_e370
SER_e370_2275_17,08:19:39,08:19:39,17,2275,SER_e370
SER_e370_1917_18,08:20:34,08:20:34,18,1917,SER_e370
SER_e370_4057_19,08:23:23,08:23:23,19,4057,SER_e370
SER_e370_1280_20,08:24:10,08:24:10,20,1280,SER_e370
SER_e3d6_677_0,07:19:58,07:19:58,0,677,SER_e3d6
SER_e3d6_417_1,07:22:59,07:22:59,1,417,SER_e3d6
SER_e3d6_40_2,07:25:01,07:25:01,2,40,SER_e3d6
SER_e3d6_3966_3,07:27:11,07:27:11,3,3966,SER_e3d6
SER_e3d6_1751_4,07:28:27,07:28:27,4,1751,SER_e3d6
SER_e3d6_1679_5,07:29:51,07:29:51,5,1679,SER_e3d6
SER_e3d6_378_6,07:32:07,07:32:07,6,378,SER_e3d6
SER_e3d6_1046_7,07:34:08,07:34:08,7,1046,SER_e3d6
SER_e3d6_4281_8,07:38:13,07:38:13,8,4281,SER_e3d6
SER_e3d6_278_9,07:39:39,07:39:39,9,278,SER_e3d6
SER_e3d6_3596_10,07:40:38,07:40:38,10,3596,SER_e3d6
SER_e3d6_3728_11,07:42:10,07:42:10,11,3728,SER_e3d6
SER_e3d6_1103_12,07:44:12,07:44:12,12,1103,SER_e3d6
SER_e3d6_2840_13,07:45:24,07:45:24,13,2840,SER_e3d6
SER_e3d6_3427_14,07:46:21,07:46:21,14,3427,SER_e3d6
SER_e3d6_954_15,07:47:29,07:47:29,15,954,SER_e3d6
SER_e3d6_3263_16,07:47:51,07:47:51,16,3263,SER_e3d6
SER_e3d6_185_17,07:51:56,07:51:56,17,185,SER_e3d6
SER_e3d6_3470_18,07:54:34,07:54:34,18,3470,SER_e3d6
SER_e3d6_2275_19,07:56:06,07:56:06,19,2275,SER_e3d6
SER_e3d6_1917_20,07:59:02,07:59:02,20,1917,SER_e3d6
SER_e3d6_4057_21,08:02:43,08:02:43,21,4057,SER_e3d6
SER_e3d6_1280_22,08:03:02,08:03:02,22,1280,SER_e3d6
SER_e3d6_3865_23,08:07:02,08:07:02,23,3865,SER_e3d6
SER_e3d6_812_24,08:08:56,08:08:56,24,812,SER_e3d6
SER_e5b8_4658_0,07:36:04,07:36:04,0,4658,SER_e5b8
SER_e5b8_958_1,10:45:01,10:45:01,1,958,SER_e5b8
SER_e5b8_949_2,10:48:42,10:48:42,2,949,SER_e5b8
SER_e5b8_1802_3,10:49:53,10:49:53,3,1802,SER_e5b8
SER_e5b8_2432_4,10:51:38,10:51:38,4,2432,SER_e5b8
SER_e5b8_831_5,10:53:09,10:53:09,5,831,SER_e5b8
SER_e5b8_362_6,10:54:44,10:54:44,6,362,SER_e5b8
SER_e5b8_2082_7,10:56:15,10:56:15,7,2082,SER_e5b8
SER_e5b8_1784_8,10:59:25,10:59:25,8,1784,SER_e5b8
SER_e5b8_1466_9,11:01:29,11:01:29,9,1466,SER_e5b8
SER_e5b8_603_10,11:03:56,11:03:56,10,603,SER_e5b8
SER_e5b8_4110_11,11:06:02,11:06:02,11,4110,SER_e5b8
SER_e5b8_4100_12,11:07:01,11:07:01,12,4100,SER_e5b8
SER_e5b8_3932_13,11:08:48,11:08:48,13,3932,SER_e5b8
SER_e5b8_2362_14,11:10:40,11:10:40,14,2362,SER_e5b8
SER_e5b8_4303_15,11:12:56,11:12:56,15,4303,SER_e5b8
SER_e5b8_2895_16,11:13:49,11:13:49,16,2895,SER_e5b8
SER_e5b8_5062_17,11:15:16,11:15:16,17,5062,SER_e5b8
SER_e5b8_4474_18,11:18:41,11:18:41,18,4474,SER_e5b8
SER_e5b8_2382_19,11:19:52,11:19:52,19,2382,SER_e5b8
SER_e5b8_2025_20,11:20:56,11:20:56,20,2025,SER_e5b8
SER_e5b8_3890_21,11:21:33,11:21:33,21,3890,SER_e5b8
SER_e5b8_2123_22,11:22:33,11:22:33,22,2123,SER_e5b8
SER_e5b8_4023_23,11:23:55,11:23:55,23,4023,SER_e5b8
SER_e5b8_1243_24,11:25:33,11:25:33,24,1243,SER_e5b8
SER_e5b8_606_25,11:29:01,11:29:01,25,606,SER_e5b8
SER_e5b8_4430_26,11:30:40,11:30:40,26,4430,SER_e5b8
SER_e5b8_1546_27,11:31:25,11:31:25,27,1546,SER_e5b8
SER_e5b8_657_28,11:33:32,11:33:32,28,657,SER_e5b8
SER_e5b8_2731_29,11:35:00,11:35:00,29,2731,SER_e5b8
SER_e5b8_383_30,11:35:47,11:35:47,30,383,SER_e5b8
SER_e5b8_3167_31,11:37:14,11:37:14,31,3167,SER_e5b8
SER_e5b8_4135_32,13:37:18,13:37:18,32,4135,SER_e5b8
SER_e5b8_3776_33,14:12:32,14:12:32,33,3776,SER_e5b8
SER_e5b8_1326_34,18:48:12,18:48:12,34,1326,SER_e5b8
SER_e5b8_1904_35,18:48:40,18:48:40,35,1904,SER_e5b8
SER_e629_1715_1,06:41:05,06:41:05,1,1715,SER_e629
SER_e629_2889_2,06:44:19,06:44:19,2,2889,SER_e629
SER_e629_4223_3,06:47:18,06:47:18,3,4223,SER_e629
SER_e629_553_4,06:55:36,06:55:36,4,553,SER_e629
SER_e629_2318_5,06:59:16,06:59:16,5,2318,SER_e629
SER_e629_3040_6,07:01:33,07:01:33,6,3040,SER_e629
SER_e629_3325_7,07:03:25,07:03:25,7,3325,SER_e629
SER_e629_672_8,07:06:57,07:06:57,8,672,SER_e629
SER_e629_716_9,07:08:50,07:08:50,9,716,SER_e629
SER_e629_2083_10,07:10:03,07:10:03,10,2083,SER_e629
SER_e629_4280_11,07:11:07,07:11:07,11,4280,SER_e629
SER_e629_4060_12,07:12:04,07:12:04,12,4060,SER_e629
SER_e629_4154_13,07:16:25,07:16:25,13,4154,SER_e629
SER_e629_524_14,07:18:11,07:18:11,14,524,SER_e629
SER_e629_1859_15,07:19:06,07:19:06,15,1859,SER_e629
SER_e629_2893_16,07:20:38,07:20:38,16,2893,SER_e629
SER_e629_1582_17,07:22:50,07:22:50,17,1582,SER_e629
SER_e629_2275_18,07:24:09,07:24:09,18,2275,SER_e629
SER_e629_1917_19,07:26:02,07:26:02,19,1917,SER_e629
SER_e629_4057_20,07:27:57,07:27:57,20,4057,SER_e629
SER_e629_1280_21,07:28:26,07:28:26,21,1280,SER_e629
SER_e629_1099_22,07:31:52,07:31:52,22,1099,SER_e629
SER_e629_4102_23,07:34:18,07:34:18,23,4102,SER_e629
SER_e629_3178_24,07:36:01,07:36:01,24,3178,SER_e629
SER_e629_3609_25,07:36:49,07:36:49,25,3609,SER_e629
SER_e629_3519_26,07:38:25,07:38:25,26,3519,SER_e629
SER_e629_2953_27,07:40:47,07:40:47,27,2953,SER_e629
SER_e629_516_28,07:44:33,07:44:33,28,516,SER_e629
SER_e629_600_29,07:45:19,07:45:19,29,600,SER_e629
SER_e629_160_30,07:47:32,07:47:32,30,160,SER_e629
SER_e629_2356_31,07:49:05,07:49:05,31,2356,SER_e629
SER_e629_2600_32,07:51:05,07:51:05,32,2600,SER_e629
SER_e629_3934_33,07:53:09,07:53:09,33,3934,SER_e629
SER_e629_3353_34,07:54:50,07:54:50,34,3353,SER_e629
SER_e629_3475_35,07:55:42,07:55:42,35,3475,SER_e629
SER_e629_2322_36,07:57:19,07:57:19,36,2322,SER_e629
SER_e629_1774_37,07:58:26,07:58:26,37,1774,SER_e629
SER_e629_2845_38,07:59:00,07:59:00,38,2845,SER_e629
SER_e629_40_39,08:02:15,08:02:15,39,40,SER_e629
SER_e629_3966_40,08:04:27,08:04:27,40,3966,SER_e629
SER_e629_1751_41,08:05:29,08:05:29,41,1751,SER_e629
SER_e629_1679_42,08:06:59,08:06:59,42,1679,SER_e629
SER_e629_2375_43,08:09:04,08:09:04,43,2375,SER_e629
SER_e629_3012_44,08:10:14,08:10:14,44,3012,SER_e629
SER_e629_3290_45,08:12:20,08:12:20,45,3290,SER_e629
SER_e629_2650_46,08:12:27,08:12:27,46,2650,SER_e629
SER_e629_1821_47,08:14:15,08:14:15,47,1821,SER_e629
SER_e629_4655_48,08:21:11,08:21:11,48,4655,SER_e629
SER_e629_1481_49,08:21:57,08:21:57,49,1481,SER_e629
SER_e629_2117_50,08:22:41,08:22:41,50,2117,SER_e629
SER_e629_1457_51,08:24:01,08:24:01,51,1457,SER_e629
SER_e629_3217_52,08:25:54,08:25:54,52,3217,SER_e629
SER_e629_2841_53,08:27:43,08:27:43,53,2841,SER_e629
SER_e629_2582_54,08:29:31,08:29:31,54,2582,SER_e629
SER_e629_102_55,08:32:21,08:32:21,55,102,SER_e629
SER_e629_2926_56,08:34:09,08:34:09,56,2926,SER_e629
SER_e629_2987_57,08:40:11,08:40:11,57,2987,SER_e629
SER_e629_4256_58,08:42:53,08:42:53,58,4256,SER_e629
SER_e629_76_59,08:44:00,08:44:00,59,76,SER_e629
SER_e629_118_60,16:54:26,16:54:26,60,118,SER_e629
SER_e786_4778_0,07:21:19,07:21:19,0,4778,SER_e786
SER_e786_4772_1,11:39:56,11:39:56,1,4772,SER_e786
SER_e786_3145_2,11:46:50,11:46:50,2,3145,SER_e786
SER_e786_4451_3,11:47:28,11:47:28,3,4451,SER_e786
SER_e786_674_4,11:48:49,11:48:49,4,674,SER_e786
SER_e786_2008_5,11:52:06,11:52:06,5,2008,SER_e786
SER_e786_1793_6,11:53:14,11:53:14,6,1793,SER_e786
SER_e786_1864_7,11:54:23,11:54:23,7,1864,SER_e786
SER_e786_2809_8,11:55:08,11:55:08,8,2809,SER_e786
SER_e786_3101_9,11:55:38,11:55:38,9,3101,SER_e786
SER_e786_3233_10,11:57:29,11:57:29,10,3233,SER_e786
SER_e786_2995_11,11:58:36,11:58:36,11,2995,SER_e786
SER_e786_4948_12,12:02:59,12:02:59,12,4948,SER_e786
SER_e786_1539_13,12:03:53,12:03:53,13,1539,SER_e786
SER_e786_1316_14,12:06:15,12:06:15,14,1316,SER_e786
SER_e786_4452_15,12:07:12,12:07:12,15,4452,SER_e786
SER_e786_686_16,12:08:06,12:08:06,16,686,SER_e786
SER_e786_2593_17,12:08:49,12:08:49,17,2593,SER_e786
SER_e786_4720_18,12:12:36,12:12:36,18,4720,SER_e786
SER_e786_2564_19,19:46:54,19:46:54,19,2564,SER_e786
SER_e786_4042_20,19:52:24,19:52:24,20,4042,SER_e786
SER_e786_4029_21,19:56:52,19:56:52,21,4029,SER_e786
SER_e786_945_22,20:01:59,20:01:59,22,945,SER_e786
SER_e7f6_1715_0,07:09:07,07:09:07,0,1715,SER_e7f6
SER_e7f6_419_1,07:14:15,07:14:15,1,419,SER_e7f6
SER_e7f6_1115_2,07:17:25,07:17:25,2,1115,SER_e7f6
SER_e7f6_1743_3,07:19:48,07:19:48,3,1743,SER_e7f6
SER_e7f6_3032_4,07:20:22,07:20:22,4,3032,SER_e7f6
SER_e7f6_1880_5,07:21:31,07:21:31,5,1880,SER_e7f6
SER_e7f6_2684_6,07:24:02,07:24:02,6,2684,SER_e7f6
SER_e7f6_2955_7,07:25:21,07:25:21,7,2955,SER_e7f6
SER_e7f6_1343_8,07:27:12,07:27:12,8,1343,SER_e7f6
SER_e7f6_2353_9,07:28:45,07:28:45,9,2353,SER_e7f6
SER_e7f6_2308_10,07:29:26,07:29:26,10,2308,SER_e7f6
SER_e7f6_1467_11,07:30:11,07:30:11,11,1467,SER_e7f6
SER_e7f6_1201_12,07:31:02,07:31:02,12,1201,SER_e7f6
SER_e7f6_2673_13,07:31:50,07:31:50,13,2673,SER_e7f6
SER_e7f6_1396_14,07:32:33,07:32:33,14,1396,SER_e7f6
SER_e7f6_1757_15,07:33:29,07:33:29,15,1757,SER_e7f6
SER_e7f6_4079_16,07:34:32,07:34:32,16,4079,SER_e7f6
SER_e7f6_957_17,07:35:15,07:35:15,17,957,SER_e7f6
SER_e7f6_4347_18,07:36:01,07:36:01,18,4347,SER_e7f6
SER_e7f6_172_19,07:37:43,07:37:43,19,172,SER_e7f6
SER_e7f6_4208_20,07:39:19,07:39:19,20,4208,SER_e7f6
SER_e7f6_1487_21,07:41:26,07:41:26,21,1487,SER_e7f6
SER_e7f6_4333_22,07:45:12,07:45:12,22,4333,SER_e7f6
SER_e7f6_3676_23,07:46:48,07:46:48,23,3676,SER_e7f6
SER_e7f6_1376_24,07:47:57,07:47:57,24,1376,SER_e7f6
SER_e7f6_480_25,07:48:54,07:48:54,25,480,SER_e7f6
SER_e7f6_87_26,07:51:05,07:51:05,26,87,SER_e7f6
SER_e7f6_3181_27,07:53:08,07:53:08,27,3181,SER_e7f6
SER_e7f6_2054_28,08:05:28,08:05:28,28,2054,SER_e7f6
SER_e7f6_1259_29,08:19:07,08:19:07,29,1259,SER_e7f6
SER_e7f6_179_30,18:27:24,18:27:24,30,179,SER_e7f6
SER_e888_4339_0,12:53:26,12:53:26,0,4339,SER_e888
SER_e888_3652_1,12:57:27,12:57:27,1,3652,SER_e888
SER_e888_564_2,12:58:14,12:58:14,2,564,SER_e888
SER_e888_1555_3,12:59:01,12:59:01,3,1555,SER_e888
SER_e888_4145_4,13:01:58,13:01:58,4,4145,SER_e888
SER_e888_3774_5,13:03:53,13:03:53,5,3774,SER_e888
SER_e888_1315_6,13:05:13,13:05:13,6,1315,SER_e888
SER_e888_3945_7,13:07:55,13:07:55,7,3945,SER_e888
SER_e888_3481_8,13:12:16,13:12:16,8,3481,SER_e888
SER_e888_4332_9,13:14:29,13:14:29,9,4332,SER_e888
SER_e888_3533_10,13:16:52,13:16:52,10,3533,SER_e888
SER_e888_4676_11,13:18:21,13:18:21,11,4676,SER_e888
SER_e888_4502_12,13:19:53,13:19:53,12,4502,SER_e888
SER_e9ad_3537_0,07:32:07,07:32:07,0,3537,SER_e9ad
SER_e9ad_2598_1,07:33:12,07:33:12,1,2598,SER_e9ad
SER_e9ad_1953_2,07:34:58,07:34:58,2,1953,SER_e9ad
SER_e9ad_343_3,07:38:44,07:38:44,3,343,SER_e9ad
SER_e9ad_466_4,07:40:56,07:40:56,4,466,SER_e9ad
SER_e9ad_190_5,07:41:56,07:41:56,5,190,SER_e9ad
SER_e9ad_4703_6,07:44:49,07:44:49,6,4703,SER_e9ad
SER_e9ad_3712_7,07:46:52,07:46:52,7,3712,SER_e9ad
SER_e9ad_1661_8,07:48:37,07:48:37,8,1661,SER_e9ad
SER_e9ad_2137_9,07:53:06,07:53:06,9,2137,SER_e9ad
SER_e9ad_4939_10,08:28:40,08:28:40,10,4939,SER_e9ad
SER_e9ad_926_11,08:32:25,08:32:25,11,926,SER_e9ad
SER_e9ad_2016_12,08:34:44,08:34:44,12,2016,SER_e9ad
SER_e9ad_4457_13,08:38:30,08:38:30,13,4457,SER_e9ad
SER_e9ad_4455_14,08:39:52,08:39:52,14,4455,SER_e9ad
SER_ea4b_881_0,06:58:33,06:58:33,0,881,SER_ea4b
SER_ea4b_777_1,06:59:56,06:59:56,1,777,SER_ea4b
SER_ea4b_2379_2,07:01:41,07:01:41,2,2379,SER_ea4b
SER_ea4b_1368_3,07:02:43,07:02:43,3,1368,SER_ea4b
SER_ea4b_4238_4,07:04:34,07:04:34,4,4238,SER_ea4b
SER_ea4b_3840_5,07:05:21,07:05:21,5,3840,SER_ea4b
SER_ea4b_4359_6,07:09:07,07:09:07,6,4359,SER_ea4b
SER_ea4b_3697_7,07:12:39,07:12:39,7,3697,SER_ea4b
SER_ea4b_3866_8,07:19:30,07:19:30,8,3866,SER_ea4b
SER_ea4b_3610_9,07:20:41,07:20:41,9,3610,SER_ea4b
SER_ea4b_952_10,07:23:09,07:23:09,10,952,SER_ea4b
SER_ea4b_1638_11,07:25:47,07:25:47,11,1638,SER_ea4b
SER_ea4b_849_12,07:26:59,07:26:59,12,849,SER_ea4b
SER_ea4b_4146_13,07:28:05,07:28:05,13,4146,SER_ea4b
SER_ea4b_4641_14,07:29:30,07:29:30,14,4641,SER_ea4b
SER_ea4b_553_15,07:31:56,07:31:56,15,553,SER_ea4b
SER_ea4b_2318_16,07:36:25,07:36:25,16,2318,SER_ea4b
SER_ea4b_3040_17,07:39:12,07:39:12,17,3040,SER_ea4b
SER_ea68_1770_0,07:31:21,07:31:21,0,1770,SER_ea68
SER_ea68_662_1,07:38:30,07:38:30,1,662,SER_ea68
SER_ea68_3796_2,07:40:13,07:40:13,2,3796,SER_ea68
SER_ea68_2835_3,07:41:23,07:41:23,3,2835,SER_ea68
SER_ea68_1163_4,07:41:56,07:41:56,4,1163,SER_ea68
SER_ea68_72_5,07:48:52,07:48:52,5,72,SER_ea68
SER_ea68_3565_6,07:51:19,07:51:19,6,3565,SER_ea68
SER_ea68_158_7,07:52:27,07:52:27,7,158,SER_ea68
SER_ea68_1651_8,07:53:11,07:53:11,8,1651,SER_ea68
SER_ea68_4184_9,07:55:50,07:55:50,9,4184,SER_ea68
SER_ea68_68_10,07:57:30,07:57:30,10,68,SER_ea68
SER_ea68_1146_11,07:59:12,07:59:12,11,1146,SER_ea68
SER_ea68_3636_12,08:00:29,08:00:29,12,3636,SER_ea68
SER_ea68_231_13,08:01:57,08:01:57,13,231,SER_ea68
SER_ea68_2992_14,08:03:31,08:03:31,14,2992,SER_ea68
SER_ea68_2696_15,08:04:42,08:04:42,15,2696,SER_ea68
SER_ea68_563_16,08:06:31,08:06:31,16,563,SER_ea68
SER_ea68_821_17,08:09:22,08:09:22,17,821,SER_ea68
SER_ea68_3435_18,08:11:38,08:11:38,18,3435,SER_ea68
SER_ea68_4127_19,08:12:59,08:12:59,19,4127,SER_ea68
SER_ea68_3641_20,08:15:42,08:15:42,20,3641,SER_ea68
SER_ea68_1537_21,08:26:51,08:26:51,21,1537,SER_ea68
SER_ea68_136_22,08:27:39,08:27:39,22,136,SER_ea68
SER_ea68_4355_23,08:31:48,08:31:48,23,4355,SER_ea68
SER_ea68_2556_24,08:33:35,08:33:35,24,2556,SER_ea68
SER_ea68_4356_25,08:35:24,08:35:24,25,4356,SER_ea68
SER_ea68_2726_26,08:36:20,08:36:20,26,2726,SER_ea68
SER_ea68_1925_27,08:40:30,08:40:30,27,1925,SER_ea68
SER_ea68_53_28,08:43:23,08:43:23,28,53,SER_ea68
SER_ea68_4342_29,08:44:15,08:44:15,29,4342,SER_ea68
SER_ea68_3416_30,08:48:39,08:48:39,30,3416,SER_ea68
SER_ea8e_180_0,13:44:33,13:44:33,0,180,SER_ea8e
SER_ea8e_1110_1,13:48:04,13:48:04,1,1110,SER_ea8e
SER_ea8e_3560_2,13:49:51,13:49:51,2,3560,SER_ea8e
SER_ea8e_2633_3,13:51:23,13:51:23,3,2633,SER_ea8e
SER_ea8e_3707_4,13:52:52,13:52:52,4,3707,SER_ea8e
SER_ea8e_3517_5,13:58:12,13:58:12,5,3517,SER_ea8e
SER_ea8e_4128_6,14:02:55,14:02:55,6,4128,SER_ea8e
SER_ea8e_2051_7,14:05:52,14:05:52,7,2051,SER_ea8e
SER_ea8e_3389_8,14:07:10,14:07:10,8,3389,SER_ea8e
SER_ea8e_587_9,14:32:03,14:32:03,9,587,SER_ea8e
SER_ea8e_3128_10,14:41:55,14:41:55,10,3128,SER_ea8e
SER_ea8e_556_11,14:43:04,14:43:04,11,556,SER_ea8e
SER_ea8e_2739_12,14:43:48,14:43:48,12,2739,SER_ea8e
SER_ea8e_3095_13,14:44:37,14:44:37,13,3095,SER_ea8e
SER_ea8e_98_14,14:48:15,14:48:15,14,98,SER_ea8e
SER_ea8e_1852_15,14:50:41,14:50:41,15,1852,SER_ea8e
SER_ea8e_3947_16,14:51:33,14:51:33,16,3947,SER_ea8e
SER_ea8e_2990_17,14:52:46,14:52:46,17,2990,SER_ea8e
SER_ea8e_2319_18,14:54:15,14:54:15,18,2319,SER_ea8e
SER_eb19_2517_0,07:21:09,07:21:09,0,2517,SER_eb19
SER_eb19_4049_1,07:24:37,07:24:37,1,4049,SER_eb19
SER_eb19_2473_2,07:26:03,07:26:03,2,2473,SER_eb19
SER_eb19_144_3,07:28:47,07:28:47,3,144,SER_eb19
SER_eb19_2467_4,07:30:21,07:30:21,4,2467,SER_eb19
SER_eb19_3209_5,07:32:26,07:32:26,5,3209,SER_eb19
SER_eb19_2913_6,07:33:43,07:33:43,6,2913,SER_eb19
SER_eb19_3345_7,07:35:22,07:35:22,7,3345,SER_eb19
SER_eb19_1900_8,07:36:25,07:36:25,8,1900,SER_eb19
SER_eb19_679_9,07:37:14,07:37:14,9,679,SER_eb19
SER_eb19_1328_10,07:38:04,07:38:04,10,1328,SER_eb19
SER_eb19_1092_11,07:39:37,07:39:37,11,1092,SER_eb19
SER_eb19_3191_12,07:40:46,07:40:46,12,3191,SER_eb19
SER_eb19_1588_13,07:43:06,07:43:06,13,1588,SER_eb19
SER_eb19_3116_14,07:44:23,07:44:23,14,3116,SER_eb19
SER_eb19_4400_15,07:45:28,07:45:28,15,4400,SER_eb19
SER_eb19_2412_16,07:46:31,07:46:31,16,2412,SER_eb19
SER_eb19_2669_17,07:47:33,07:47:33,17,2669,SER_eb19
SER_eb19_622_18,07:48:17,07:48:17,18,622,SER_eb19
SER_eb19_481_19,07:49:35,07:49:35,19,481,SER_eb19
SER_eb19_2662_20,07:50:22,07:50:22,20,2662,SER_eb19
SER_eb19_396_21,07:51:53,07:51:53,21,396,SER_eb19
SER_eb19_2935_22,07:55:36,07:55:36,22,2935,SER_eb19
SER_eb19_4123_23,07:58:01,07:58:01,23,4123,SER_eb19
SER_eb19_4544_24,08:01:45,08:01:45,24,4544,SER_eb19
SER_eb1e_2687_0,08:19:23,08:19:23,0,2687,SER_eb1e
SER_eb1e_1944_1,19:13:07,19:13:07,1,1944,SER_eb1e
SER_eb1e_876_2,19:19:21,19:19:21,2,876,SER_eb1e
SER_eb1e_3325_3,19:20:53,19:20:53,3,3325,SER_eb1e
SER_eb1e_1091_4,19:25:58,19:25:58,4,1091,SER_eb1e
SER_eb1e_1670_5,19:28:10,19:28:10,5,1670,SER_eb1e
SER_eb1e_3924_6,19:29:21,19:29:21,6,3924,SER_eb1e
SER_eb1e_3362_7,19:31:43,19:31:43,7,3362,SER_eb1e
SER_eb1e_1052_8,19:32:44,19:32:44,8,1052,SER_eb1e
SER_eb1e_98_9,19:35:08,19:35:08,9,98,SER_eb1e
SER_eb1e_1852_10,19:37:21,19:37:21,10,1852,SER_eb1e
SER_eb1e_3947_11,19:39:04,19:39:04,11,3947,SER_eb1e
SER_eb1e_2990_12,19:41:27,19:41:27,12,2990,SER_eb1e
SER_eb1e_2319_13,19:43:20,19:43:20,13,2319,SER_eb1e
SER_eb1e_1222_14,19:45:40,19:45:40,14,1222,SER_eb1e
SER_eb1e_2576_15,19:47:33,19:47:33,15,2576,SER_eb1e
SER_eb1e_2972_16,19:48:35,19:48:35,16,2972,SER_eb1e
SER_eb1e_1846_17,19:51:08,19:51:08,17,1846,SER_eb1e
SER_eb1e_3657_18,19:54:01,19:54:01,18,3657,SER_eb1e
SER_eb1e_878_19,19:55:13,19:55:13,19,878,SER_eb1e
SER_eb1e_3440_20,19:58:02,19:58:02,20,3440,SER_eb1e
SER_eb1e_4492_21,19:59:12,19:59:12,21,4492,SER_eb1e
SER_eb1e_122_22,20:00:12,20:00:12,22,122,SER_eb1e
SER_eb1e_2584_23,20:01:07,20:01:07,23,2584,SER_eb1e
SER_eb1e_2953_24,20:03:20,20:03:20,24,2953,SER_eb1e
SER_eb1e_516_25,20:06:02,20:06:02,25,516,SER_eb1e
SER_eb1e_600_26,20:07:50,20:07:50,26,600,SER_eb1e
SER_eb1e_1135_27,20:10:14,20:10:14,27,1135,SER_eb1e
SER_eb1e_3152_28,20:14:23,20:14:23,28,3152,SER_eb1e
SER_eb1e_2608_29,20:15:41,20:15:41,29,2608,SER_eb1e
SER_eb1e_26_30,20:18:08,20:18:08,30,26,SER_eb1e
SER_eb1e_2781_31,20:19:02,20:19:02,31,2781,SER_eb1e
SER_eb1e_4617_32,20:20:25,20:20:25,32,4617,SER_eb1e
SER_eb1e_247_33,20:22:19,20:22:19,33,247,SER_eb1e
SER_eb1e_469_34,20:26:09,20:26:09,34,469,SER_eb1e
SER_eb1e_3771_35,20:27:30,20:27:30,35,3771,SER_eb1e
SER_eb1e_319_36,20:29:41,20:29:41,36,319,SER_eb1e
SER_eb1e_4272_37,20:32:46,20:32:46,37,4272,SER_eb1e
SER_eb1e_3726_38,20:37:18,20:37:18,38,3726,SER_eb1e
SER_eb1e_413_39,20:38:24,20:38:24,39,413,SER_eb1e
SER_eb1e_2091_40,20:40:02,20:40:02,40,2091,SER_eb1e
SER_eb1e_4088_41,20:40:53,20:40:53,41,4088,SER_eb1e
SER_eb1e_1866_42,20:42:07,20:42:07,42,1866,SER_eb1e
SER_eb1e_1716_43,20:43:42,20:43:42,43,1716,SER_eb1e
SER_eb1e_401_44,20:44:55,20:44:55,44,401,SER_eb1e
SER_eb1e_2894_45,20:47:11,20:47:11,45,2894,SER_eb1e
SER_eb1e_2904_46,20:48:26,20:48:26,46,2904,SER_eb1e
SER_eb1e_1151_47,20:51:01,20:51:01,47,1151,SER_eb1e
SER_eb3b_2659_0,07:36:36,07:36:36,0,2659,SER_eb3b
SER_eb3b_2834_1,07:41:04,07:41:04,1,2834,SER_eb3b
SER_eb3b_4609_2,07:41:53,07:41:53,2,4609,SER_eb3b
